id;action_id;action_name;player_id;player_name;team_id;team_name;opponent_id;opponent_name;opponent_team_id;opponent_team_name;teammate_id;teammate_name;half;second;pos_x;pos_y;possession_id;possession_name;possession_team_id;possession_team_name;possession_number;possession_start_clear;possession_end_clear;playtype;hand;shot_type;drive;dribble_move;contesting;ts
77136590;1800100;1st quarter;;;;;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136619;100200;Game stop;;;;;;;;;;;1;169.055;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136627;100200;Game stop;;;;;;;;;;;1;219.225;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136632;100200;Game stop;;;;;;;;;;;1;257.917;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136648;100200;Game stop;;;;;;;;;;;1;357.872;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136661;100200;Game stop;;;;;;;;;;;1;476.131;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136666;100200;Game stop;;;;;;;;;;;1;516.610;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136672;100200;Game stop;;;;;;;;;;;1;559.303;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136675;100200;Game stop;;;;;;;;;;;1;579.294;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136692;100200;Game stop;;;;;;;;;;;1;683.945;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136697;100200;Game stop;;;;;;;;;;;1;719.162;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136703;100200;Game stop;;;;;;;;;;;1;753.813;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136715;100200;Game stop;;;;;;;;;;;1;861.292;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136734;100200;Game stop;;;;;;;;;;;1;938.205;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136742;100200;Game stop;;;;;;;;;;;1;994.654;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136745;100200;Game stop;;;;;;;;;;;1;1016.919;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136752;1800500;Halftime;;;;;;;;;;;1;1040.615;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136753;1800200;2nd quarter;;;;;;;;;;;2;0.000;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136766;100200;Game stop;;;;;;;;;;;2;19.862;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136773;100200;Game stop;;;;;;;;;;;2;87.341;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136779;100200;Game stop;;;;;;;;;;;2;118.648;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136795;100200;Game stop;;;;;;;;;;;2;263.918;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136806;100200;Game stop;;;;;;;;;;;2;324.910;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136809;1800600;Timeout;;;;;;;;;;;2;324.910;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136817;100200;Game stop;;;;;;;;;;;2;375.916;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136823;100200;Game stop;;;;;;;;;;;2;428.079;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136828;100200;Game stop;;;;;;;;;;;2;461.275;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136839;100200;Game stop;;;;;;;;;;;2;553.247;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136848;100200;Game stop;;;;;;;;;;;2;606.716;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136852;100200;Game stop;;;;;;;;;;;2;629.901;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136855;100200;Game stop;;;;;;;;;;;2;648.429;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136861;100200;Game stop;;;;;;;;;;;2;677.499;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136869;100200;Game stop;;;;;;;;;;;2;761.076;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136876;100200;Game stop;;;;;;;;;;;2;817.788;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136884;100200;Game stop;;;;;;;;;;;2;875.694;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136898;100200;Game stop;;;;;;;;;;;2;1021.132;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136905;100200;Game stop;;;;;;;;;;;2;1066.500;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136918;100200;Game stop;;;;;;;;;;;2;1165.016;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136930;1800500;Halftime;;;;;;;;;;;2;1225.074;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136931;1800300;3rd quarter;;;;;;;;;;;3;0.000;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136947;100200;Game stop;;;;;;;;;;;3;39.409;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136967;100200;Game stop;;;;;;;;;;;3;175.304;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136977;100200;Game stop;;;;;;;;;;;3;252.426;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136984;100200;Game stop;;;;;;;;;;;3;327.329;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77137006;100200;Game stop;;;;;;;;;;;3;525.065;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77137015;100200;Game stop;;;;;;;;;;;3;573.988;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77137027;100200;Game stop;;;;;;;;;;;3;667.009;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77137034;100200;Game stop;;;;;;;;;;;3;711.167;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77137050;100200;Game stop;;;;;;;;;;;3;849.331;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77137056;100200;Game stop;;;;;;;;;;;3;895.832;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77137061;100200;Game stop;;;;;;;;;;;3;934.309;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77137071;1800500;Halftime;;;;;;;;;;;3;1026.452;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77137072;1800400;4th quarter;;;;;;;;;;;4;0.000;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77137099;100200;Game stop;;;;;;;;;;;4;141.233;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77137108;100200;Game stop;;;;;;;;;;;4;223.383;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77137110;1800600;Timeout;;;;;;;;;;;4;223.383;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77137119;100200;Game stop;;;;;;;;;;;4;277.362;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77137128;100200;Game stop;;;;;;;;;;;4;346.403;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77137136;100200;Game stop;;;;;;;;;;;4;407.915;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77137150;100200;Game stop;;;;;;;;;;;4;475.635;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77137154;100200;Game stop;;;;;;;;;;;4;505.527;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77137158;100200;Game stop;;;;;;;;;;;4;541.030;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77137165;100200;Game stop;;;;;;;;;;;4;571.868;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77137175;100200;Game stop;;;;;;;;;;;4;643.475;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77137181;100200;Game stop;;;;;;;;;;;4;692.762;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77137187;100200;Game stop;;;;;;;;;;;4;770.128;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77137192;100200;Game stop;;;;;;;;;;;4;808.179;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77137206;100200;Game stop;;;;;;;;;;;4;891.080;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77137214;100200;Game stop;;;;;;;;;;;4;947.468;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77137222;100200;Game stop;;;;;;;;;;;4;1013.405;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77137230;100200;Game stop;;;;;;;;;;;4;1077.890;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77137237;100200;Game stop;;;;;;;;;;;4;1120.774;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77137242;100200;Game stop;;;;;;;;;;;4;1188.251;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77137245;1800700;Match end;;;;;;;;;;;4;1188.351;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136566;1601000;Starting lineup;7856;Joe Johnson;3223;Brooklyn Nets;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136567;1601000;Starting lineup;6854;Sergey Karasev;3223;Brooklyn Nets;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136568;1601000;Starting lineup;6208;Thomas Robinson;3223;Brooklyn Nets;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136569;1601000;Starting lineup;6460;Andrea Bargnani;3223;Brooklyn Nets;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136570;1601000;Starting lineup;5466;Shane Larkin;3223;Brooklyn Nets;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136571;1601000;Starting lineup;7436;Markel Brown;3223;Brooklyn Nets;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
77136572;1601000;Starting lineup;8335;Willie Reed;3223;Brooklyn Nets;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 12:08:04.525867
