id;action_id;action_name;player_id;player_name;team_id;team_name;opponent_id;opponent_name;opponent_team_id;opponent_team_name;teammate_id;teammate_name;half;second;pos_x;pos_y;possession_id;possession_name;possession_team_id;possession_team_name;possession_number;possession_start_clear;possession_end_clear;playtype;hand;shot_type;drive;dribble_move;contesting;ts
76877811;1601000;Starting lineup;1153;Damian Lillard;21;Portland Trail Blazers;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877812;1601000;Starting lineup;8736;Maurice Harkless;21;Portland Trail Blazers;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877813;1601000;Starting lineup;1152;Noah Vonleh;21;Portland Trail Blazers;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877814;1601000;Starting lineup;1160;Ed Davis;21;Portland Trail Blazers;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877815;1601000;Starting lineup;1161;Allen Crabbe;21;Portland Trail Blazers;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877816;1601000;Starting lineup;1159;Meyers Leonard;21;Portland Trail Blazers;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877817;1601000;Starting lineup;419014;CJ McCollum;21;Portland Trail Blazers;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877818;1601000;Starting lineup;1151;Al-Farouq Aminu;21;Portland Trail Blazers;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877819;1601000;Starting lineup;1162;Mason Plumlee;21;Portland Trail Blazers;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877820;1601000;Starting lineup;1880;Aron Baynes;2932;Detroit Pistons;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877821;1601000;Starting lineup;1874;Andre Drummond;2932;Detroit Pistons;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877822;1601000;Starting lineup;1875;Reggie Jackson;2932;Detroit Pistons;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877823;1601000;Starting lineup;1877;Kentavious Caldwell-Pope;2932;Detroit Pistons;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877824;1601000;Starting lineup;1881;Marcus Morris;2932;Detroit Pistons;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877825;1601000;Starting lineup;9135;Ersan Ilyasova;2932;Detroit Pistons;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877826;1601000;Starting lineup;1876;Stanley Johnson;2932;Detroit Pistons;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877827;1601000;Starting lineup;1884;Steve Blake;2932;Detroit Pistons;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877828;1601000;Starting lineup;7796;Anthony Tolliver;2932;Detroit Pistons;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877829;1800100;1st quarter;;;;;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877830;1600500;Guard;1151;Al-Farouq Aminu;21;Portland Trail Blazers;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877831;1600500;Guard;1153;Damian Lillard;21;Portland Trail Blazers;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877832;1600500;Guard;1159;Meyers Leonard;21;Portland Trail Blazers;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877833;1600500;Guard;1162;Mason Plumlee;21;Portland Trail Blazers;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877834;1600500;Guard;419014;CJ McCollum;21;Portland Trail Blazers;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877835;1600500;Guard;1874;Andre Drummond;2932;Detroit Pistons;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877836;1600500;Guard;1875;Reggie Jackson;2932;Detroit Pistons;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877837;1600500;Guard;1877;Kentavious Caldwell-Pope;2932;Detroit Pistons;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877838;1600500;Guard;1881;Marcus Morris;2932;Detroit Pistons;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877839;1600500;Guard;9135;Ersan Ilyasova;2932;Detroit Pistons;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877840;100100;Ball in play;;;2932;Detroit Pistons;;;;;;;1;43.918;;;;;;;;;;;;;;;;2019-10-24 13:11:00.707339
76877841;200600;Post;1874;Andre Drummond;2932;Detroit Pistons;;;;;;;1;63.918;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877842;800201;2+;1874;Andre Drummond;2932;Detroit Pistons;;;;;;;1;63.918;27.05;7.62;;;;;;;;Post;;Hook;;;;2017-12-07 10:12:03.845317
76877843;800302;3-;1153;Damian Lillard;21;Portland Trail Blazers;;;;;;;1;86.762;21.05;12.42;;;;;;;;Pick'n'Roll;;Jumper;;;;2017-12-07 10:12:03.845317
76877844;100300;Rebound;1874;Andre Drummond;2932;Detroit Pistons;;;;;;;1;86.762;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877845;800202;2-;1875;Reggie Jackson;2932;Detroit Pistons;;;;;;;1;94.755;23.90;10.74;;;;;;;;Pick'n'Roll;;Jumper;;;;2017-12-07 10:12:03.845317
76877846;100300;Rebound;1153;Damian Lillard;21;Portland Trail Blazers;;;;;;;1;94.755;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877847;400101;Accurate pass;1153;Damian Lillard;21;Portland Trail Blazers;;;;;1162;Mason Plumlee;1;102.387;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877848;100200;Game stop;;;;;;;;;;;1;102.387;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877849;300100;Foul;1874;Andre Drummond;2932;Detroit Pistons;1162;Mason Plumlee;21;Portland Trail Blazers;;;1;102.387;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877850;800400;2+1;1162;Mason Plumlee;21;Portland Trail Blazers;;;;;1153;Damian Lillard;1;102.387;26.96;8.19;;;;;;;;Transition;;Lay up;;;;2017-12-07 10:12:03.845317
76877851;800101;1+;1162;Mason Plumlee;21;Portland Trail Blazers;1874;Andre Drummond;2932;Detroit Pistons;;;1;125.763;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877852;100100;Ball in play;;;2932;Detroit Pistons;;;;;;;1;130.168;;;;;;;;;;;;;;;;2019-10-24 13:11:00.707339
76877853;800202;2-;1877;Kentavious Caldwell-Pope;2932;Detroit Pistons;;;;;;;1;143.168;20.63;7.50;;;;;;;;Pick'n'Roll;;Jumper;;;;2017-12-07 10:12:03.845317
76877854;100300;Rebound;1151;Al-Farouq Aminu;21;Portland Trail Blazers;;;;;;;1;143.168;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877855;800302;3-;419014;CJ McCollum;21;Portland Trail Blazers;;;;;;;1;152.775;20.21;4.41;;;;;;;;Pick'n'Roll;;Jumper;;;;2017-12-07 10:12:03.845317
76877856;100300;Rebound;1874;Andre Drummond;2932;Detroit Pistons;;;;;;;1;152.775;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877857;800202;2-;1877;Kentavious Caldwell-Pope;2932;Detroit Pistons;;;;;;;1;165.315;25.22;10.74;;;;;;;;Hand offs;;Jumper;;;;2017-12-07 10:12:03.845317
76877858;100300;Rebound;1151;Al-Farouq Aminu;21;Portland Trail Blazers;;;;;;;1;165.315;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877859;400101;Accurate pass;419014;CJ McCollum;21;Portland Trail Blazers;;;;;1153;Damian Lillard;1;181.930;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877860;800301;3+;1153;Damian Lillard;21;Portland Trail Blazers;;;;;1151;Al-Farouq Aminu;1;181.930;20.51;12.27;;;;;;;;Catch and shoot;;Jumper;;;;2017-12-07 10:12:03.845317
76877861;100200;Game stop;;;;;;;;;;;1;197.582;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877862;100500;Turnover;1881;Marcus Morris;2932;Detroit Pistons;;;;;;;1;197.582;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877863;100100;Ball in play;;;21;Portland Trail Blazers;;;;;;;1;213.524;;;;;;;;;;;;;;;;2019-10-24 13:11:00.707339
76877864;800302;3-;1159;Meyers Leonard;21;Portland Trail Blazers;;;;;;;1;231.524;27.05;7.62;;;;;;;;Catch and shoot;;Jumper;;;;2017-12-07 10:12:03.845317
76877865;100300;Rebound;1874;Andre Drummond;2932;Detroit Pistons;;;;;;;1;231.524;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877866;800202;2-;1875;Reggie Jackson;2932;Detroit Pistons;;;;;;;1;242.450;27.05;7.62;;;;;;;;Pick'n'Roll;;Lay up;;;;2017-12-07 10:12:03.845317
76877867;100300;Rebound;1874;Andre Drummond;2932;Detroit Pistons;;;;;;;1;242.450;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877868;800202;2-;1874;Andre Drummond;2932;Detroit Pistons;;;;;;;1;242.450;26.81;7.17;;;;;;;;Putbacks;;;;;;2017-12-07 10:12:03.845317
76877869;100300;Rebound;1875;Reggie Jackson;2932;Detroit Pistons;;;;;;;1;242.450;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877870;200600;Post;1881;Marcus Morris;2932;Detroit Pistons;;;;;;;1;250.638;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877871;800201;2+;1881;Marcus Morris;2932;Detroit Pistons;;;;;;;1;250.638;26.51;12.03;;;;;;;;Post;;Jumper;;;;2017-12-07 10:12:03.845317
76877872;200600;Post;1162;Mason Plumlee;21;Portland Trail Blazers;;;;;;;1;266.680;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877873;800201;2+;1162;Mason Plumlee;21;Portland Trail Blazers;;;;;;;1;266.680;26.81;8.76;;;;;;;;Post;;Hook;;;;2017-12-07 10:12:03.845317
76877874;800201;2+;1877;Kentavious Caldwell-Pope;2932;Detroit Pistons;;;;;;;1;281.296;21.95;10.59;;;;;;;;Pick'n'Roll;;Jumper;;;;2017-12-07 10:12:03.845317
76877875;400101;Accurate pass;1153;Damian Lillard;21;Portland Trail Blazers;;;;;1159;Meyers Leonard;1;281.296;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877876;200300;Pick'n'Roll;1159;Meyers Leonard;21;Portland Trail Blazers;;;;;1153;Damian Lillard;1;294.009;;;;;;;;;;Pick'n'pop;;;;;;2017-12-07 10:12:03.845317
76877877;800201;2+;1159;Meyers Leonard;21;Portland Trail Blazers;;;;;1153;Damian Lillard;1;294.009;22.88;10.65;;;;;;;;Pick'n'pop;;Jumper;Drives Left;;;2017-12-07 10:12:03.845317
76877878;100200;Game stop;;;;;;;;;;;1;311.211;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877879;300100;Foul;1151;Al-Farouq Aminu;21;Portland Trail Blazers;1881;Marcus Morris;2932;Detroit Pistons;;;1;311.211;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877880;100100;Ball in play;;;2932;Detroit Pistons;;;;;;;1;323.842;;;;;;;;;;;;;;;;2019-10-24 13:11:00.707339
76877881;200600;Post;1881;Marcus Morris;2932;Detroit Pistons;;;;;;;1;338.842;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877882;800202;2-;1881;Marcus Morris;2932;Detroit Pistons;;;;;;;1;338.842;24.95;10.74;;;;;;;;Post;;Jumper;;;;2017-12-07 10:12:03.845317
76877883;100300;Rebound;1151;Al-Farouq Aminu;21;Portland Trail Blazers;;;;;;;1;338.842;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877884;800600;2F;1151;Al-Farouq Aminu;21;Portland Trail Blazers;9135;Ersan Ilyasova;2932;Detroit Pistons;;;1;346.588;27.05;7.62;;;;;;;;Transition;;;;;;2017-12-07 10:12:03.845317
76877885;100200;Game stop;;;;;;;;;;;1;346.588;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877886;300100;Foul;9135;Ersan Ilyasova;2932;Detroit Pistons;1151;Al-Farouq Aminu;21;Portland Trail Blazers;;;1;346.588;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877887;800101;1+;1151;Al-Farouq Aminu;21;Portland Trail Blazers;9135;Ersan Ilyasova;2932;Detroit Pistons;;;1;366.789;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877888;800101;1+;1151;Al-Farouq Aminu;21;Portland Trail Blazers;9135;Ersan Ilyasova;2932;Detroit Pistons;;;1;381.739;;;;;;;;;;;;;;;;2017-12-07 10:12:03.845317
76877889;100100;Ball in play;;;2932;Detroit Pistons;;;;;;;1;384.851;;;;;;;;;;;;;;;;2019-10-24 13:11:00.707339
76877890;800202;2-;1875;Reggie Jackson;2932;Detroit Pistons;;;;;;;1;395.851;27.05;8.19;;;;;;;;Pick'n'Roll;;Lay up;;;;2017-12-07 10:12:03.845317
