id;action_id;action_name;player_id;player_name;team_id;team_name;opponent_id;opponent_name;opponent_team_id;opponent_team_name;teammate_id;teammate_name;half;second;pos_x;pos_y;possession_id;possession_name;possession_team_id;possession_team_name;possession_number;possession_start_clear;possession_end_clear;playtype;hand;shot_type;drive;dribble_move;contesting;ts
76471099;1601000;Starting lineup;5280;Tyson Chandler;3175;Phoenix Suns;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 05:43:00.389497
76471100;1601000;Starting lineup;6073;Sonny Weems;3175;Phoenix Suns;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 05:43:00.389497
76471101;1601000;Starting lineup;13665;Lorenzo Brown;3175;Phoenix Suns;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 05:43:00.389497
76471102;1601000;Starting lineup;9014;Mirza Teletovic;3175;Phoenix Suns;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 05:43:00.389497
76471103;1601000;Starting lineup;370642;TJ Warren;3175;Phoenix Suns;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 05:43:00.389497
76471104;1601000;Starting lineup;371088;PJ Tucker;3175;Phoenix Suns;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 05:43:00.389497
76471105;1601000;Starting lineup;8428;Alex Len;3175;Phoenix Suns;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 05:43:00.389497
76471106;1601000;Starting lineup;8404;Archie Goodwin;3175;Phoenix Suns;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 05:43:00.389497
76471107;1601000;Starting lineup;5278;Devin Booker;3175;Phoenix Suns;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 05:43:00.389497
76471108;1601000;Starting lineup;1141;Tim Hardaway Jr.;79;Atlanta Hawks;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 05:43:00.389497
76471109;1601000;Starting lineup;12224;Tiago Splitter;79;Atlanta Hawks;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 05:43:00.389497
76471110;1601000;Starting lineup;1145;Kent Bazemore;79;Atlanta Hawks;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 05:43:00.389497
76471111;1601000;Starting lineup;1139;Jeff Teague;79;Atlanta Hawks;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 05:43:00.389497
76471112;1601000;Starting lineup;1143;Al Horford;79;Atlanta Hawks;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 05:43:00.389497
76471113;1601000;Starting lineup;1147;Kyle Korver;79;Atlanta Hawks;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 05:43:00.389497
76471114;1601000;Starting lineup;364974;Mike Scott;79;Atlanta Hawks;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 05:43:00.389497
76471115;1601000;Starting lineup;1146;Thabo Sefolosha;79;Atlanta Hawks;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 05:43:00.389497
76471116;1601000;Starting lineup;1144;Dennis Schroder;79;Atlanta Hawks;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 05:43:00.389497
76471117;1601000;Starting lineup;13692;Walter Tavares;79;Atlanta Hawks;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 05:43:00.389497
76471118;1800100;1st quarter;;;;;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 05:43:00.389497
76471119;1600500;Guard;5278;Devin Booker;3175;Phoenix Suns;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 05:43:00.389497
76471120;1600500;Guard;5280;Tyson Chandler;3175;Phoenix Suns;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 05:43:00.389497
76471121;1600500;Guard;8404;Archie Goodwin;3175;Phoenix Suns;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 05:43:00.389497
76471122;1600500;Guard;8428;Alex Len;3175;Phoenix Suns;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 05:43:00.389497
76471123;1600500;Guard;371088;PJ Tucker;3175;Phoenix Suns;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 05:43:00.389497
76471124;1600500;Guard;1139;Jeff Teague;79;Atlanta Hawks;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 05:43:00.389497
76471125;1600500;Guard;1143;Al Horford;79;Atlanta Hawks;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 05:43:00.389497
76471126;1600500;Guard;1145;Kent Bazemore;79;Atlanta Hawks;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 05:43:00.389497
76471127;1600500;Guard;1147;Kyle Korver;79;Atlanta Hawks;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 05:43:00.389497
76471128;1600500;Guard;12224;Tiago Splitter;79;Atlanta Hawks;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 05:43:00.389497
76471129;100100;Ball in play;;;79;Atlanta Hawks;;;;;;;1;108.842;;;;;;;;;;;;;;;;2019-10-24 12:39:03.699061
76471130;800202;2-;1145;Kent Bazemore;79;Atlanta Hawks;;;;;;;1;126.842;22.97;11.28;;;;;;;;Pick'n'Roll;;Jumper;;;;2017-12-07 05:43:00.389497
76471131;100300;Rebound;5280;Tyson Chandler;3175;Phoenix Suns;;;;;;;1;126.842;;;;;;;;;;;;;;;;2017-12-07 05:43:00.389497
76471132;800302;3-;5278;Devin Booker;3175;Phoenix Suns;;;;;8404;Archie Goodwin;1;147.945;28.13;0.48;;;;;;;;Catch and shoot;;Jumper;;;;2017-12-07 05:43:00.389497
76471133;100300;Rebound;1139;Jeff Teague;79;Atlanta Hawks;;;;;;;1;147.945;;;;;;;;;;;;;;;;2017-12-07 05:43:00.389497
76471134;800302;3-;1139;Jeff Teague;79;Atlanta Hawks;;;;;;;1;160.044;19.79;5.73;;;;;;;;Screen off;;Jumper;;;;2017-12-07 05:43:00.389497
