id;action_id;action_name;player_id;player_name;team_id;team_name;opponent_id;opponent_name;opponent_team_id;opponent_team_name;teammate_id;teammate_name;half;second;pos_x;pos_y;possession_id;possession_name;possession_team_id;possession_team_name;possession_number;possession_start_clear;possession_end_clear;playtype;hand;shot_type;drive;dribble_move;contesting;ts
76310456;1601000;Starting lineup;2426;Jose Juan Barea Mora;2975;Dallas Mavericks;;;;;;;1;0.000;;;;;;;;;;;;;;;;2018-10-20 17:58:37.550992
76310457;1601000;Starting lineup;2430;Wesley Matthews;2975;Dallas Mavericks;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 02:36:02.574093
76310458;1601000;Starting lineup;7814;Chandler Parsons;2975;Dallas Mavericks;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 02:36:02.574093
76310459;1601000;Starting lineup;2433;Dirk Nowitzki;2975;Dallas Mavericks;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 02:36:02.574093
76310460;1601000;Starting lineup;2428;Deron Williams;2975;Dallas Mavericks;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 02:36:02.574093
76310461;1601000;Starting lineup;7463;Zaza Pachulia;2975;Dallas Mavericks;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 02:36:02.574093
76310462;1601000;Starting lineup;2427;Dwight Powell;2975;Dallas Mavericks;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 02:36:02.574093
76310463;1601000;Starting lineup;7499;Raymond Felton;2975;Dallas Mavericks;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 02:36:02.574093
76310464;1601000;Starting lineup;2432;Devin L Harris;2975;Dallas Mavericks;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 02:36:02.574093
76310465;1601000;Starting lineup;370702;Justin Anderson;2975;Dallas Mavericks;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 02:36:02.574093
76310466;1601000;Starting lineup;7437;Jeremy Evans;2975;Dallas Mavericks;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 02:36:02.574093
76310477;1800100;1st quarter;;;;;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 02:36:02.574093
76310478;1600500;Guard;2428;Deron Williams;2975;Dallas Mavericks;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 02:36:02.574093
76310479;1600500;Guard;2430;Wesley Matthews;2975;Dallas Mavericks;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 02:36:02.574093
76310480;1600500;Guard;2433;Dirk Nowitzki;2975;Dallas Mavericks;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 02:36:02.574093
76310481;1600500;Guard;7463;Zaza Pachulia;2975;Dallas Mavericks;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 02:36:02.574093
76310482;1600500;Guard;7814;Chandler Parsons;2975;Dallas Mavericks;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 02:36:02.574093
76310489;100400;Steal;2428;Deron Williams;2975;Dallas Mavericks;8590;Ishmael Smith;3279;New Orleans Pelicans;;;1;127.145;;;;;;;;;;;;;;;;2017-12-07 02:36:02.574093
76310490;200600;Post;2430;Wesley Matthews;2975;Dallas Mavericks;;;;;;;1;145.437;;;;;;;;;;;;;;;;2017-12-07 02:36:02.574093
76310491;800202;2-;2430;Wesley Matthews;2975;Dallas Mavericks;;;;;;;1;145.437;26.12;4.47;;;;;;;;Post;;Jumper;;;;2017-12-07 02:36:02.574093
76310495;800202;2-;7814;Chandler Parsons;2975;Dallas Mavericks;;;;;;;1;187.411;26.51;5.88;;;;;;;;Hand offs;;Jumper;;;;2017-12-07 02:36:02.574093
76310502;400101;Accurate pass;2433;Dirk Nowitzki;2975;Dallas Mavericks;;;;;2428;Deron Williams;1;241.148;;;;;;;;;;Hand offs;;;;;;2017-12-07 02:36:02.574093
76310503;800301;3+;2428;Deron Williams;2975;Dallas Mavericks;;;;;2433;Dirk Nowitzki;1;241.148;20.81;4.05;;;;;;;;Hand offs;;Jumper;;;;2017-12-07 02:36:02.574093
76310508;800201;2+;2433;Dirk Nowitzki;2975;Dallas Mavericks;;;;;2428;Deron Williams;1;274.728;23.27;9.75;;;;;;;;Catch and Drive;;Jumper;Drives Left;;;2017-12-07 02:36:02.574093
76310509;100200;Game stop;;;;;;;;;;;1;287.120;;;;;;;;;;;;;;;;2017-12-07 02:36:02.574093
76310510;300100;Foul;2430;Wesley Matthews;2975;Dallas Mavericks;7719;Eric Gordon;3279;New Orleans Pelicans;;;1;287.120;;;;;;;;;;;;;;;;2017-12-07 02:36:02.574093
76310513;100300;Rebound;7463;Zaza Pachulia;2975;Dallas Mavericks;;;;;;;1;310.575;;;;;;;;;;;;;;;;2017-12-07 02:36:02.574093
76310514;400101;Accurate pass;2428;Deron Williams;2975;Dallas Mavericks;;;;;2433;Dirk Nowitzki;1;318.710;;;;;;;;;;;;;;;;2017-12-07 02:36:02.574093
76310515;200300;Pick'n'Roll;2433;Dirk Nowitzki;2975;Dallas Mavericks;;;;;2428;Deron Williams;1;318.710;;;;;;;;;;Pick'n'pop;;;;;;2017-12-07 02:36:02.574093
76310516;800301;3+;2433;Dirk Nowitzki;2975;Dallas Mavericks;;;;;2428;Deron Williams;1;318.710;20.09;5.79;;;;;;;;Pick'n'pop;;Jumper;;;;2017-12-07 02:36:02.574093
76310518;100300;Rebound;2433;Dirk Nowitzki;2975;Dallas Mavericks;;;;;;;1;344.825;;;;;;;;;;;;;;;;2017-12-07 02:36:02.574093
76310519;800302;3-;2433;Dirk Nowitzki;2975;Dallas Mavericks;;;;;;;1;353.738;19.88;10.65;;;;;;;;Transition;;Jumper;;;;2017-12-07 02:36:02.574093
76310522;100300;Rebound;2433;Dirk Nowitzki;2975;Dallas Mavericks;;;;;;;1;363.282;;;;;;;;;;;;;;;;2017-12-07 02:36:02.574093
76310523;800202;2-;2428;Deron Williams;2975;Dallas Mavericks;;;;;;;1;371.676;20.96;4.95;;;;;;;;Pick'n'Roll;;Jumper;;;;2017-12-07 02:36:02.574093
76310524;100300;Rebound;7463;Zaza Pachulia;2975;Dallas Mavericks;;;;;;;1;371.684;;;;;;;;;;;;;;;;2017-12-07 02:36:02.574093
76310525;100200;Game stop;;;;;;;;;;;1;371.684;;;;;;;;;;;;;;;;2017-12-07 02:36:02.574093
76310527;100100;Ball in play;;;2975;Dallas Mavericks;;;;;;;1;410.032;;;;;;;;;;;;;;;;2019-10-24 13:06:03.57765
76310528;800202;2-;7814;Chandler Parsons;2975;Dallas Mavericks;;;;;;;1;426.032;26.66;9.81;;;;;;;;Catch and Drive;;Floater;Drives Left;;;2017-12-07 02:36:02.574093
76310531;100300;Rebound;2430;Wesley Matthews;2975;Dallas Mavericks;;;;;;;1;434.873;;;;;;;;;;;;;;;;2017-12-07 02:36:02.574093
76310532;800202;2-;2433;Dirk Nowitzki;2975;Dallas Mavericks;;;;;;;1;451.583;22.28;5.55;;;;;;;;Cut;;Jumper;;;;2017-12-07 02:36:02.574093
76310535;100300;Rebound;7463;Zaza Pachulia;2975;Dallas Mavericks;;;;;;;1;460.151;;;;;;;;;;;;;;;;2017-12-07 02:36:02.574093
76310536;800202;2-;7463;Zaza Pachulia;2975;Dallas Mavericks;;;;;;;1;469.687;21.98;9.12;;;;;;;;Cut;;Jumper;;;;2017-12-07 02:36:02.574093
76310539;100200;Game stop;;;;;;;;;;;1;506.653;;;;;;;;;;;;;;;;2017-12-07 02:36:02.574093
