id;action_id;action_name;player_id;player_name;team_id;team_name;opponent_id;opponent_name;opponent_team_id;opponent_team_name;teammate_id;teammate_name;half;second;pos_x;pos_y;possession_id;possession_name;possession_team_id;possession_team_name;possession_number;possession_start_clear;possession_end_clear;playtype;hand;shot_type;drive;dribble_move;contesting;ts
77114829;1800100;1st quarter;;;;;;;;;;;1;0.000;;;;;;;;;;;;;;;;2017-12-07 11:58:00.508254
77114861;100200;Game stop;;;;;;;;;;;1;188.006;;;;;;;;;;;;;;;;2017-12-07 11:58:00.508254
77114870;100200;Game stop;;;;;;;;;;;1;274.331;;;;;;;;;;;;;;;;2017-12-07 11:58:00.508254
77114880;100200;Game stop;;;;;;;;;;;1;326.832;;;;;;;;;;;;;;;;2017-12-07 11:58:00.508254
77114883;100200;Game stop;;;;;;;;;;;1;349.031;;;;;;;;;;;;;;;;2017-12-07 11:58:00.508254
77114887;100200;Game stop;;;;;;;;;;;1;369.468;;;;;;;;;;;;;;;;2017-12-07 11:58:00.508254
77114900;100200;Game stop;;;;;;;;;;;1;443.467;;;;;;;;;;;;;;;;2017-12-07 11:58:00.508254
77114907;100200;Game stop;;;;;;;;;;;1;511.755;;;;;;;;;;;;;;;;2017-12-07 11:58:00.508254
77114915;100200;Game stop;;;;;;;;;;;1;585.597;;;;;;;;;;;;;;;;2017-12-07 11:58:00.508254
77114919;100200;Game stop;;;;;;;;;;;1;616.727;;;;;;;;;;;;;;;;2017-12-07 11:58:00.508254
77114929;100200;Game stop;;;;;;;;;;;1;710.286;;;;;;;;;;;;;;;;2017-12-07 11:58:00.508254
77114935;100200;Game stop;;;;;;;;;;;1;742.378;;;;;;;;;;;;;;;;2017-12-07 11:58:00.508254
77114940;100200;Game stop;;;;;;;;;;;1;792.119;;;;;;;;;;;;;;;;2017-12-07 11:58:00.508254
77114948;100200;Game stop;;;;;;;;;;;1;853.885;;;;;;;;;;;;;;;;2017-12-07 11:58:00.508254
77114957;100200;Game stop;;;;;;;;;;;1;908.551;;;;;;;;;;;;;;;;2017-12-07 11:58:00.508254
77114968;100200;Game stop;;;;;;;;;;;1;1007.793;;;;;;;;;;;;;;;;2017-12-07 11:58:00.508254
77114980;100200;Game stop;;;;;;;;;;;1;1127.576;;;;;;;;;;;;;;;;2017-12-07 11:58:00.508254
77114988;1800500;Halftime;;;;;;;;;;;1;1180.448;;;;;;;;;;;;;;;;2017-12-07 11:58:00.508254
77114989;1800200;2nd quarter;;;;;;;;;;;2;0.000;;;;;;;;;;;;;;;;2017-12-07 11:58:00.508254
77115007;100200;Game stop;;;;;;;;;;;2;53.453;;;;;;;;;;;;;;;;2017-12-07 11:58:00.508254
77115012;100200;Game stop;;;;;;;;;;;2;100.564;;;;;;;;;;;;;;;;2017-12-07 11:58:00.508254
77115021;100200;Game stop;;;;;;;;;;;2;187.727;;;;;;;;;;;;;;;;2017-12-07 11:58:00.508254
77115040;100200;Game stop;;;;;;;;;;;2;300.658;;;;;;;;;;;;;;;;2017-12-07 11:58:00.508254
77115048;100200;Game stop;;;;;;;;;;;2;355.618;;;;;;;;;;;;;;;;2017-12-07 11:58:00.508254
77115056;100200;Game stop;;;;;;;;;;;2;391.680;;;;;;;;;;;;;;;;2017-12-07 11:58:00.508254
